smiles,celecoxib-rediscovery
Cc1ccc(-c2cc(C(F)(F)[PH+41])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)[IH7+3])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)[IH3+68])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)[IH2+44])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)[IH2+17])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)[I+7])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)[FH4+48])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)[F+34])nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)S)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)P)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)I)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S([NH7+38])(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S([NH4+58])(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S([NH+5])(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S([N+2])(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[SiH3+23])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[Si+21])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[SeH+73])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[SeH+116])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[Se+56])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[SH2+41])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[PH4+41])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[PH3+86])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[PH2+67])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[PH+46])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[OH2+23])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[FH4+44])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=[F+66])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=S)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=P)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(C)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=[N+73])(N)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[SiH4+86])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[SiH4+76])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[SeH4+83])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[SeH3+87])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[SeH+78])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[SH4+20])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[SH3+78])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[PH+64])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[OH4+74])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[OH3+23])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[O-])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[IH+74])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[I+12])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)[FH3+8])cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)S)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)P)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)I)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)F)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)Cl)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)Br)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=N)(N)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)Cl)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(F)(F)Br)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
Cc1ccc(-c2cc(C(C)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.868421052631579
C=S(N)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C)cc2)cc1,0.868421052631579
C=S(N)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(C)cc2)cc1,0.868421052631579
Cc1ccc(-n2nc(C(F)(F)SF)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8589743589743589
Cc1ccc(-n2nc(C(F)(F)OF)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8589743589743589
Cc1ccc(-n2nc(C(F)(F)NF)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8589743589743589
Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(=O)(=O)SN)cc2)cc1,0.8589743589743589
Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(=O)(=O)ON)cc2)cc1,0.8589743589743589
Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(=O)(=O)NN)cc2)cc1,0.8589743589743589
Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(=O)(=O)CN)cc2)cc1,0.8589743589743589
Cc1ccc(-n2nc(C(F)(F)CF)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)SF)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)OF)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)NF)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=C=O)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)SN)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)ON)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)NN)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(=O)(=O)CN)cc2)cc1,0.8589743589743589
Cc1ccc(-c2cc(C(F)(F)CF)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8589743589743589
Nc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8441558441558441
Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc([O-])cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(P)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(O)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Br)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc([O-])cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(P)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(O)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(I)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(F)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Cl)cc2)cc1,0.8441558441558441
NS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(Br)cc2)cc1,0.8441558441558441
Cc1ccc(-n2nc(C([O-])(F)C([O-])(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C([O-])(F)C(O)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C([O-])(F)C(N)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C([O-])(F)C(F)(F)S)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C([O-])(F)C(F)(F)P)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C([O-])(F)C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C([O-])(F)C(C)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(S)(S)C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(O)(F)C(O)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(O)(F)C(N)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(O)(F)C(F)(F)I)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(O)(F)C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(O)(F)C(F)(F)Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(O)(F)C(F)(F)Br)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(O)(F)C(C)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)([O-])C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(N)C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C([O-])(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C(O)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C(N)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C(F)(F)S)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C(F)(F)P)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C(F)(F)Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C(F)(F)Br)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(N)(F)C(C)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(S)C(O)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(S)C(N)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(S)C(F)(F)P)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(S)C(F)(F)I)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(S)C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(S)C(F)(F)Br)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(S)C(C)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(P)C(O)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(P)C(N)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(P)C(F)(F)P)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(P)C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(P)C(F)(F)Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(I)C([O-])(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
Cc1ccc(-n2nc(C(F)(I)C(F)(F)F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1,0.8395061728395061
