smiles,thiothixene-rediscovery
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[OH52+69])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[OH37+91])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[OH+32])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[OH+27])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[OH+22])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[O-])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[O+92])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH8+72])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH8+20])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH7+56])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH7+45])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH55+99])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH5+9])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH45+95])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH3+])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[NH+86])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[N+82])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH8+94])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH8+72])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH8+47])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH6+43])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH53+66])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH45+64])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH39+87])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH3+8])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH3+83])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH29+99])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[IH+80])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[FH9+46])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[FH4+7])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[FH28+66])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH7+88])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH7+87])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH7+71])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH6+43])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH5+66])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH41+92])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH38+54])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH33+67])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH3+75])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH24+31])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[ClH+77])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[CH3+43])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)[BrH38+65])cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)S)cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)P)cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)O)cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N)cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)F)cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)Cl)cc32)CC1,0.8888888888888888
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)Br)cc32)CC1,0.8888888888888888
[CH2+]N1CCN(C)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
[BH3-]N1CCN(C)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN([NH3+])CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(S)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(P)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(O)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(N)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(F)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(Cl)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(C)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(Br)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8854166666666666
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N([O-])N(C)C)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(S)N(C)C)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(P)N(C)C)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(O)N(C)C)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(N)N(C)C)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(F)N(C)C)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(Cl)N(C)C)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)[O-])cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)[NH3+])cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)S)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)P)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)O)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)N)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)F)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)Cl)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)C)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N(C)Br)cc32)CC1,0.8817204301075269
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(Br)N(C)C)cc32)CC1,0.8817204301075269
C[CH-]N(C)S(=O)(=O)c1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,0.8804347826086957
CSN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,0.8804347826086957
CPN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,0.8804347826086957
CON(C)S(=O)(=O)c1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,0.8804347826086957
CNN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,0.8804347826086957
CN1CCN(CCC=C2c3ccccc3SSc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8804347826086957
CCN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,0.8804347826086957
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)C1,0.8764044943820225
CN1CCN(CC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8764044943820225
[CH2+]N=C1C(=CCCN2CCN(C)CC2)c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,0.8736842105263158
[CH2+]N1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(C)C1,0.8736842105263158
[CH2+]N1CCN(C)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)C1,0.8736842105263158
[BH3-]N=C1C(=CCCN2CCN(C)CC2)c2cc(S(=O)(=O)N(C)C)ccc2Sc2ccccc21,0.8736842105263158
[BH3-]N1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(C)C1,0.8736842105263158
[BH3-]N1CCN(C)CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)C1,0.8736842105263158
CP=C1C(=CCCN2CCN(C)CC2)c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,0.8736842105263158
CN=C1C(=CCCN2CCN(C)CC2)c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,0.8736842105263158
CN=C1C(=CCCN2CCN(C)CC2)c2cc(S(=O)(=O)N(C)C)ccc2Sc2ccccc21,0.8736842105263158
CN1CCN([NH3+])CN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(S)CN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(P)CN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(O)CN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(N)CN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(F)CN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(Cl)CN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN([NH3+])C1,0.8736842105263158
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(S)C1,0.8736842105263158
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(P)C1,0.8736842105263158
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(O)C1,0.8736842105263158
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(N)C1,0.8736842105263158
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(F)C1,0.8736842105263158
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(Cl)C1,0.8736842105263158
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CCN(Br)C1,0.8736842105263158
CN1CCN(CCC=C2C(=[PH]=O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=[PH]=O)c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=PF)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=PF)c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=N[NH3+])c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=N[NH3+])c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NS)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NS)c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NP)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NP)c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NO)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NO)c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NN)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NN)c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NF)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NF)c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NCl)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.8736842105263158
CN1CCN(CCC=C2C(=NCl)c3cc(S(=O)(=O)N(C)C)ccc3Sc3ccccc32)CC1,0.8736842105263158
