smiles,troglitazone-rediscovery
Cc1c2c(c(C)c(O)c(=[SH+95])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[SH+106])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[S+48])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[S+41])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[S+104])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH9+16])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH7+75])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH6+17])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH4+9])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH4+76])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH4+33])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH3+79])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH3+35])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH3+117])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH3+110])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH2+91])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[PH2+20])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[P+])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[P+45])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[OH+54])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[OH+27])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[O+94])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[O+61])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[NH9+68])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[NH6+63])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[NH3+77])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[NH3+10])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[N+20])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH6+19])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH6+105])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH5+60])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH3+116])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH-])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH+66])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH+20])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH+116])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[IH+111])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=[I+22])c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=S)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=O)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c2c(c(C)c(O)c(=N)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(O)c(C)c(C)c(=O)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(O)c(C)c(C)c(=N)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(O)c(C)c(=[SeH2+2])c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(O)c(C)c(=[SH2+52])c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(O)c(C)c(=[PH4+77])c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(O)c(C)c(=[PH2+74])c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(O)c(C)c(=O)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(O)c(C)c(=N)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[SeH3+75])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[SeH3+74])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[SeH3+41])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[SH7+79])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[SH3+42])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[SH+55])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH7+15])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH6+33])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH3+21])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH2+90])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH2+87])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH2+7])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH+75])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH+69])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[PH+30])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH7+99])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH7+28])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH7+118])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH5+30])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH3+22])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH3+19])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH2+35])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH+74])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[OH+36])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[O+53])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[O+31])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[NH6+92])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[NH6+12])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[NH5+62])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[NH5+21])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[NH2+5])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[N+31])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH5+76])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH5+6])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH5+69])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH3+42])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH3+34])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH2-])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH2+122])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH+7])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[IH+57])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=[I+92])c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=O)c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c2c(c(=N)c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.9032258064516129
Cc1c(C)c(O)c(=[OH+8])c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.9032258064516129
Cc1c(C)c(O)c(=[NH2+38])c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.9032258064516129
Cc1c(C)c(O)c(=S)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.9032258064516129
Cc1c(C)c(O)c(=O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.9032258064516129
Cc1c(C)c(O)c(=N)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.9032258064516129
Cc1c(C)c2c(c(C)c1O)CCCCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8936170212765957
Cc1c(C)c2c(c(C)c1O)CCC(C)(COCOc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8936170212765957
Cc1c(O)c(C)c(C)c(=O)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8829787234042553
Cc1c(O)c(C)c(=S)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8829787234042553
Cc1c(O)c(C)c(=O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8829787234042553
Cc1c(O)c(C)c(=N)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8829787234042553
Cc1c(C)c2c(c(=O)c(O)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8829787234042553
Cc1c(C)c2c(c(=O)c(C)c1O)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8829787234042553
Cc1c(C)c2c(c(=N)c(O)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8829787234042553
Cc1c(C)c2c(c(=N)c(C)c1O)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8829787234042553
Cc1c(C)c(O)c(=O)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8829787234042553
Cc1c(C)c(O)c(=N)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8829787234042553
Cc1c(C)c2c(c(C)c1O)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CCC2,0.8817204301075269
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CCC3SC(=O)NC3=O)cc1)O2,0.8817204301075269
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SSC(=O)NC3=O)cc1)O2,0.8817204301075269
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NNC3=O)cc1)O2,0.8817204301075269
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)OO2,0.8817204301075269
Cc1c(C)c2c(c(C)c1O)CCC(C)(COOc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8817204301075269
Cc1c(C)c2c(c(C)c1O)CCC(C)(CCOc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8817204301075269
Cc1c(C)c2c(c(C)c1O)CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8777777777777778
[BH3-]c1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c([O-])c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c([S-])c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c([O-])c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c(S)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c(P)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c(O)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c(N)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c(I)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c(F)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c(Cl)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(O)c(C)c2c(c1[S-])OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8695652173913043
Cc1c(O)c(C)c2c(c1S)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8695652173913043
Cc1c(O)c(C)c2c(c1O)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8695652173913043
Cc1c(O)c(C)c2c(c1F)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8695652173913043
Cc1c(O)c(C)c2c(c1Cl)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8695652173913043
Cc1c(O)c(C)c2c(c1Br)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8695652173913043
Cc1c(O)c(Br)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(N)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c([S-])c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c([O-])c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(S)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(P)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(O)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(N)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(F)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(Cl)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1[O-])CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1S)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1P)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=[Se])NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=S)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=N)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=N)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1N)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1F)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1Cl)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1Br)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(Br)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c(C)c2c(c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8695652173913043
Cc1c(C)c2c(c(C)c1O)CCCCCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.865979381443299
Cc1c(C)c2c(c(C)c1O)CCC(C)(COSCOc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.865979381443299
Cc1c(C)c2c(c(C)c1O)CCC(C)(COOCOc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.865979381443299
Cc1c(C)c2c(c(C)c1O)CCC(C)(CONCOc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.865979381443299
Cc1c(C)c2c(c(C)c1O)CCC(C)(COCCOc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.865979381443299
Cc1c2c(c(O)c(C)c(=O)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8631578947368421
Cc1c2c(c(O)c(C)c(=N)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8631578947368421
Cc1c2c(c(C)c(O)c(=O)c1C)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8631578947368421
Cc1c2c(c(C)c(O)c(=N)c1C)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8631578947368421
Cc1c(O)c2c(c(C)c(=S)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8631578947368421
Cc1c(O)c2c(c(C)c(=O)c1C)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8631578947368421
Cc1c(O)c2c(c(C)c(=O)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8631578947368421
Cc1c(O)c2c(c(C)c(=N)c1C)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8631578947368421
Cc1c(O)c2c(c(C)c(=N)c1C)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8631578947368421
Cc1c(C)c2c(c(=O)c(O)c1C)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8631578947368421
Cc1c(C)c2c(c(=N)c(O)c1C)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8631578947368421
Cc1c(C)c(C)c(=O)c(O)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8631578947368421
Cc1c(C)c(C)c(=N)c(O)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8631578947368421
Cc1c(C)c2c(c(C)c1NO)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8617021276595744
Cc1c(C)c2c(c(C)c1CO)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8617021276595744
Cc1c(C)c(SO)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8617021276595744
Cc1c(C)c(O)c2c(c1C)OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CCC2,0.8617021276595744
CSc1c(O)c(C)c(C)c2c1CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8617021276595744
CSc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,0.8617021276595744
CSc1c(C)c(O)c(C)c2c1OC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CC2,0.8617021276595744
